1.000760436058044434e+00,1.653768420219421387e-01,3.160562217235565186e-01,1.948029734194278717e-02,5.000000000000000000e+00,9.688695068359375000e+02
9.998587369918823242e-01,1.653859317302703857e-01,3.160394132137298584e-01,2.009305544197559357e-02,5.000000000000000000e+00,9.688695068359375000e+02
9.995086193084716797e-01,1.644273400306701660e-01,3.149399757385253906e-01,2.094517275691032410e-02,5.000000000000000000e+00,9.688673095703125000e+02
1.001078605651855469e+00,1.644840985536575317e-01,3.143751025199890137e-01,2.109176293015480042e-02,5.000000000000000000e+00,9.688673095703125000e+02
1.000435471534729004e+00,1.646973043680191040e-01,3.146932423114776611e-01,2.349388971924781799e-02,5.000000000000000000e+00,9.688692626953125000e+02
1.000050067901611328e+00,1.645955592393875122e-01,3.158328831195831299e-01,2.528002485632896423e-02,5.000000000000000000e+00,9.688692626953125000e+02
1.000485301017761230e+00,1.640779674053192139e-01,3.158202469348907471e-01,2.635213173925876617e-02,5.000000000000000000e+00,9.688669433593750000e+02
1.000625014305114746e+00,1.628375798463821411e-01,3.147503435611724854e-01,2.713666670024394989e-02,5.000000000000000000e+00,9.688669433593750000e+02
1.001931309700012207e+00,1.649508327245712280e-01,3.158680796623229980e-01,4.409610107541084290e-02,5.000000000000000000e+00,9.688703002929687500e+02
1.001573085784912109e+00,1.651751995086669922e-01,3.158105611801147461e-01,2.613705210387706757e-02,9.000000000000000000e+00,9.688703002929687500e+02
1.002119064331054688e+00,1.651640236377716064e-01,3.158089816570281982e-01,2.710753306746482849e-02,9.000000000000000000e+00,9.688678588867187500e+02
1.000874280929565430e+00,1.651573777198791504e-01,3.158119916915893555e-01,2.789046429097652435e-02,9.000000000000000000e+00,9.688678588867187500e+02
1.000273823738098145e+00,1.640799045562744141e-01,3.158604204654693604e-01,2.926499769091606140e-02,9.000000000000000000e+00,9.688647460937500000e+02
9.995082020759582520e-01,1.628524512052536011e-01,3.147323429584503174e-01,2.761557698249816895e-02,9.000000000000000000e+00,9.688647460937500000e+02
9.996302723884582520e-01,1.640265733003616333e-01,3.159162700176239014e-01,3.917657211422920227e-02,9.000000000000000000e+00,9.688651123046875000e+02
1.000874638557434082e+00,1.639819145202636719e-01,3.169880509376525879e-01,3.906739875674247742e-02,9.000000000000000000e+00,9.688651123046875000e+02
1.000687956809997559e+00,1.653287112712860107e-01,3.182165622711181641e-01,3.545577079057693481e-02,9.000000000000000000e+00,9.688754272460937500e+02
1.002433896064758301e+00,1.658002138137817383e-01,3.194810152053833008e-01,3.084968775510787964e-02,9.000000000000000000e+00,9.688754272460937500e+02
1.000459074974060059e+00,1.657809168100357056e-01,3.195793032646179199e-01,3.842379897832870483e-02,9.000000000000000000e+00,9.688842773437500000e+02
1.001223325729370117e+00,1.658035367727279663e-01,3.191891312599182129e-01,2.477513067424297333e-02,1.100000000000000000e+01,9.688842773437500000e+02
1.001362085342407227e+00,1.658084541559219360e-01,3.191561996936798096e-01,2.531690523028373718e-02,1.100000000000000000e+01,9.688794555664062500e+02
9.998933076858520508e-01,1.658164262771606445e-01,3.191175758838653564e-01,2.551024779677391052e-02,1.100000000000000000e+01,9.688794555664062500e+02
1.000391602516174316e+00,1.675200164318084717e-01,3.194384276866912842e-01,2.613655477762222290e-02,1.100000000000000000e+01,9.688720092773437500e+02
1.001201391220092773e+00,1.676255464553833008e-01,3.207035958766937256e-01,2.708591148257255554e-02,1.100000000000000000e+01,9.688720092773437500e+02
9.999167323112487793e-01,1.698603630065917969e-01,3.204874694347381592e-01,2.424524538218975067e-02,1.100000000000000000e+01,9.688818359375000000e+02
1.001121044158935547e+00,1.701738685369491577e-01,3.206169605255126953e-01,2.852623909711837769e-02,1.100000000000000000e+01,9.688818359375000000e+02
1.000987768173217773e+00,1.653994023799896240e-01,3.141359388828277588e-01,5.434867739677429199e-02,1.100000000000000000e+01,9.688789062500000000e+02
1.000496387481689453e+00,1.666283905506134033e-01,3.167721629142761230e-01,9.968958050012588501e-02,1.100000000000000000e+01,9.688789062500000000e+02
9.983478188514709473e-01,1.647208631038665771e-01,3.149451315402984619e-01,9.289088845252990723e-02,1.100000000000000000e+01,9.688766479492187500e+02
9.982539415359497070e-01,1.642318069934844971e-01,3.146703839302062988e-01,6.327145546674728394e-02,1.200000000000000000e+01,9.688766479492187500e+02
9.993304610252380371e-01,1.642352789640426636e-01,3.148092627525329590e-01,6.713125854730606079e-02,1.200000000000000000e+01,9.688856201171875000e+02
1.000123620033264160e+00,1.642022579908370972e-01,3.148743212223052979e-01,6.977073848247528076e-02,1.200000000000000000e+01,9.688856201171875000e+02
9.984398484230041504e-01,1.652234792709350586e-01,3.155167698860168457e-01,7.178473472595214844e-02,1.200000000000000000e+01,9.688842773437500000e+02
1.001538991928100586e+00,1.649389117956161499e-01,3.146781325340270996e-01,7.485779374837875366e-02,1.200000000000000000e+01,9.688842773437500000e+02
1.001881003379821777e+00,1.654671579599380493e-01,3.153629302978515625e-01,7.646140456199645996e-02,1.200000000000000000e+01,9.688845214843750000e+02
1.000895500183105469e+00,1.659882813692092896e-01,3.168928623199462891e-01,7.521720230579376221e-02,1.200000000000000000e+01,9.688845214843750000e+02
1.001676082611083984e+00,1.631762385368347168e-01,3.145151734352111816e-01,9.448346495628356934e-02,1.200000000000000000e+01,9.688795166015625000e+02
1.001191616058349609e+00,1.626773774623870850e-01,3.131966888904571533e-01,9.560682624578475952e-02,1.200000000000000000e+01,9.688795166015625000e+02
1.002108335494995117e+00,1.640269756317138672e-01,3.150728642940521240e-01,1.170581802725791931e-01,1.200000000000000000e+01,9.688759155273437500e+02
1.000430107116699219e+00,1.649730652570724487e-01,3.161111772060394287e-01,6.413967162370681763e-02,1.100000000000000000e+01,9.688759155273437500e+02
9.990529417991638184e-01,1.649524271488189697e-01,3.160893321037292480e-01,6.516086310148239136e-02,1.100000000000000000e+01,9.688728637695312500e+02
1.000292301177978516e+00,1.649454087018966675e-01,3.160771131515502930e-01,6.606150418519973755e-02,1.100000000000000000e+01,9.688728637695312500e+02
1.001380920410156250e+00,1.652109622955322266e-01,3.166732192039489746e-01,6.636185199022293091e-02,1.100000000000000000e+01,9.688733520507812500e+02
1.001096010208129883e+00,1.651901602745056152e-01,3.166411519050598145e-01,6.750271469354629517e-02,1.100000000000000000e+01,9.688733520507812500e+02
1.000383973121643066e+00,1.651607155799865723e-01,3.169277310371398926e-01,6.821958720684051514e-02,1.100000000000000000e+01,9.688826904296875000e+02
1.001794099807739258e+00,1.652034074068069458e-01,3.156740665435791016e-01,7.037997990846633911e-02,1.100000000000000000e+01,9.688826904296875000e+02
1.000500679016113281e+00,1.660401076078414917e-01,3.160204589366912842e-01,7.200708240270614624e-02,1.100000000000000000e+01,9.688739624023437500e+02
1.000959157943725586e+00,1.648667156696319580e-01,3.150435090065002441e-01,7.553323358297348022e-02,1.100000000000000000e+01,9.688739624023437500e+02
9.998943805694580078e-01,1.648320555686950684e-01,3.153998851776123047e-01,7.834317535161972046e-02,1.100000000000000000e+01,9.688691406250000000e+02
9.996053576469421387e-01,1.651593148708343506e-01,3.156758248805999756e-01,3.711607679724693298e-02,7.000000000000000000e+00,9.688691406250000000e+02
9.989867806434631348e-01,1.651808172464370728e-01,3.156860172748565674e-01,3.634626418352127075e-02,7.000000000000000000e+00,9.688652954101562500e+02
1.000698208808898926e+00,1.651829332113265991e-01,3.156867623329162598e-01,3.554834052920341492e-02,7.000000000000000000e+00,9.688652954101562500e+02
1.001901865005493164e+00,1.651919782161712646e-01,3.156931996345520020e-01,3.474536165595054626e-02,7.000000000000000000e+00,9.688702392578125000e+02
1.001437187194824219e+00,1.646450310945510864e-01,3.156614005565643311e-01,3.391110897064208984e-02,7.000000000000000000e+00,9.688702392578125000e+02
1.000548958778381348e+00,1.665357351303100586e-01,3.174485862255096436e-01,3.552077710628509521e-02,7.000000000000000000e+00,9.688700561523437500e+02
9.988018274307250977e-01,1.664728373289108276e-01,3.173723220825195312e-01,3.805155679583549500e-02,7.000000000000000000e+00,9.688700561523437500e+02
9.981356859207153320e-01,1.663893759250640869e-01,3.182253241539001465e-01,3.684848919510841370e-02,7.000000000000000000e+00,9.688762207031250000e+02
9.996706843376159668e-01,1.674883812665939331e-01,3.189620971679687500e-01,3.353348374366760254e-02,7.000000000000000000e+00,9.688762207031250000e+02
1.000569343566894531e+00,1.674755513668060303e-01,3.186534047126770020e-01,3.818092867732048035e-02,7.000000000000000000e+00,9.688760986328125000e+02
1.001113057136535645e+00,1.674052774906158447e-01,3.184081017971038818e-01,2.129109576344490051e-02,1.000000000000000000e+01,9.688760986328125000e+02
1.000995755195617676e+00,1.673841625452041626e-01,3.183825016021728516e-01,2.014642208814620972e-02,1.000000000000000000e+01,9.688730468750000000e+02
1.000038504600524902e+00,1.673641353845596313e-01,3.183581829071044922e-01,1.887670718133449554e-02,1.000000000000000000e+01,9.688730468750000000e+02
9.999994635581970215e-01,1.679543554782867432e-01,3.180018663406372070e-01,1.765012368559837341e-02,1.000000000000000000e+01,9.688735961914062500e+02
9.993003606796264648e-01,1.680118888616561890e-01,3.167889118194580078e-01,1.515683904290199280e-02,1.000000000000000000e+01,9.688735961914062500e+02
1.000108242034912109e+00,1.693478375673294067e-01,3.168711960315704346e-01,1.483508665114641190e-02,1.000000000000000000e+01,9.688759155273437500e+02
1.001845717430114746e+00,1.702808588743209839e-01,3.178730010986328125e-01,1.423202175647020340e-02,1.000000000000000000e+01,9.688759155273437500e+02
1.000714302062988281e+00,1.664482057094573975e-01,3.122673928737640381e-01,4.185554757714271545e-02,1.000000000000000000e+01,9.688781127929687500e+02
9.992065429687500000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,9.688781127929687500e+02
