1.281819939613342285e-01,5.358945131301879883e-01,2.660094760358333588e-02,0.000000000000000000e+00
1.298751533031463623e-01,5.359510779380798340e-01,2.648979052901268005e-02,0.000000000000000000e+00
1.322567015886306763e-01,5.373832583427429199e-01,2.562084235250949860e-02,0.000000000000000000e+00
1.302293390035629272e-01,5.357376933097839355e-01,2.654696255922317505e-02,0.000000000000000000e+00
1.302887499332427979e-01,5.354125499725341797e-01,2.628208883106708527e-02,0.000000000000000000e+00
1.298645883798599243e-01,5.342025160789489746e-01,2.639064006507396698e-02,0.000000000000000000e+00
1.287673860788345337e-01,5.343236923217773438e-01,2.677390910685062408e-02,0.000000000000000000e+00
1.286672502756118774e-01,5.326779484748840332e-01,2.583128958940505981e-02,0.000000000000000000e+00
1.276494264602661133e-01,5.329694151878356934e-01,2.622916363179683685e-02,0.000000000000000000e+00
1.270075738430023193e-01,5.296801328659057617e-01,2.652050182223320007e-02,0.000000000000000000e+00
1.273995041847229004e-01,5.273623466491699219e-01,2.639225497841835022e-02,0.000000000000000000e+00
1.282946914434432983e-01,5.364774465560913086e-01,2.522775903344154358e-02,0.000000000000000000e+00
1.280441880226135254e-01,5.371272563934326172e-01,2.591792494058609009e-02,0.000000000000000000e+00
1.270335614681243896e-01,5.365922451019287109e-01,2.567422389984130859e-02,0.000000000000000000e+00
1.278112083673477173e-01,5.336252450942993164e-01,2.612222172319889069e-02,0.000000000000000000e+00
1.259273439645767212e-01,5.313643217086791992e-01,2.569057792425155640e-02,0.000000000000000000e+00
1.259976923465728760e-01,5.316353440284729004e-01,2.651325240731239319e-02,0.000000000000000000e+00
1.266879141330718994e-01,5.317819118499755859e-01,2.596502564847469330e-02,0.000000000000000000e+00
1.276641041040420532e-01,5.306714177131652832e-01,2.562778629362583160e-02,0.000000000000000000e+00
1.265389621257781982e-01,5.305491089820861816e-01,2.590849436819553375e-02,0.000000000000000000e+00
1.265048086643218994e-01,5.310744643211364746e-01,2.685815468430519104e-02,0.000000000000000000e+00
1.262519955635070801e-01,5.312614440917968750e-01,2.643177285790443420e-02,0.000000000000000000e+00
1.267861574888229370e-01,5.315181612968444824e-01,2.707528136670589447e-02,0.000000000000000000e+00
1.268295645713806152e-01,5.313165187835693359e-01,2.634447254240512848e-02,0.000000000000000000e+00
1.277473568916320801e-01,5.311108827590942383e-01,2.574133872985839844e-02,0.000000000000000000e+00
1.291591823101043701e-01,5.319812297821044922e-01,2.665330842137336731e-02,0.000000000000000000e+00
1.296675801277160645e-01,5.330838561058044434e-01,2.779981866478919983e-02,0.000000000000000000e+00
1.294225454330444336e-01,5.322933793067932129e-01,2.740319259464740753e-02,0.000000000000000000e+00
1.290315389633178711e-01,5.319244861602783203e-01,2.833602577447891235e-02,0.000000000000000000e+00
1.282353252172470093e-01,5.338389873504638672e-01,2.827996946871280670e-02,0.000000000000000000e+00
1.279258728027343750e-01,5.339823365211486816e-01,2.788167074322700500e-02,0.000000000000000000e+00
1.295703202486038208e-01,5.356656908988952637e-01,2.766202576458454132e-02,0.000000000000000000e+00
1.302028596401214600e-01,5.333355069160461426e-01,2.718358114361763000e-02,0.000000000000000000e+00
1.308509707450866699e-01,5.330312848091125488e-01,2.615360915660858154e-02,0.000000000000000000e+00
1.321008056402206421e-01,5.317969322204589844e-01,2.620061673223972321e-02,0.000000000000000000e+00
1.330838203430175781e-01,5.304376482963562012e-01,2.648683078587055206e-02,0.000000000000000000e+00
1.336009800434112549e-01,5.322177410125732422e-01,2.558205835521221161e-02,0.000000000000000000e+00
1.337968111038208008e-01,5.299924015998840332e-01,2.607843279838562012e-02,0.000000000000000000e+00
1.353683024644851685e-01,5.257474184036254883e-01,2.754858694970607758e-02,0.000000000000000000e+00
1.354576796293258667e-01,5.235064625740051270e-01,2.766499854624271393e-02,0.000000000000000000e+00
1.370975226163864136e-01,5.238075852394104004e-01,2.822807617485523224e-02,0.000000000000000000e+00
1.369748413562774658e-01,5.253828763961791992e-01,2.863306179642677307e-02,0.000000000000000000e+00
1.359817236661911011e-01,5.222346782684326172e-01,2.924166247248649597e-02,0.000000000000000000e+00
1.354089975357055664e-01,5.199767351150512695e-01,2.924803644418716431e-02,0.000000000000000000e+00
1.363047510385513306e-01,5.300131440162658691e-01,2.912502549588680267e-02,0.000000000000000000e+00
1.351113766431808472e-01,5.296849012374877930e-01,2.995011396706104279e-02,0.000000000000000000e+00
1.354283243417739868e-01,5.303698182106018066e-01,3.051858395338058472e-02,0.000000000000000000e+00
1.353010237216949463e-01,5.289853215217590332e-01,2.881022915244102478e-02,0.000000000000000000e+00
1.354202479124069214e-01,5.292204618453979492e-01,2.793565019965171814e-02,0.000000000000000000e+00
1.342969536781311035e-01,5.291309356689453125e-01,2.875661477446556091e-02,0.000000000000000000e+00
1.340698897838592529e-01,5.296730995178222656e-01,2.952108904719352722e-02,0.000000000000000000e+00
1.360038220882415771e-01,5.289410352706909180e-01,2.873163856565952301e-02,0.000000000000000000e+00
1.364271491765975952e-01,5.271671414375305176e-01,2.767763100564479828e-02,0.000000000000000000e+00
1.367056667804718018e-01,5.261070132255554199e-01,2.896425314247608185e-02,0.000000000000000000e+00
1.371988654136657715e-01,5.240314602851867676e-01,2.878097072243690491e-02,0.000000000000000000e+00
1.366145312786102295e-01,5.217633247375488281e-01,2.913249284029006958e-02,0.000000000000000000e+00
1.364542096853256226e-01,5.230109095573425293e-01,2.999641560018062592e-02,0.000000000000000000e+00
1.360350251197814941e-01,5.234382748603820801e-01,3.108969144523143768e-02,0.000000000000000000e+00
1.347427964210510254e-01,5.222609639167785645e-01,3.003426827490329742e-02,0.000000000000000000e+00
1.330613493919372559e-01,5.211815834045410156e-01,3.042457625269889832e-02,0.000000000000000000e+00
1.335127055644989014e-01,5.217343568801879883e-01,2.981206960976123810e-02,0.000000000000000000e+00
1.329120397567749023e-01,5.211756825447082520e-01,3.047830425202846527e-02,0.000000000000000000e+00
1.327566355466842651e-01,5.217365026473999023e-01,2.804216742515563965e-02,0.000000000000000000e+00
1.330971866846084595e-01,5.219365358352661133e-01,2.819129079580307007e-02,0.000000000000000000e+00
1.330575942993164062e-01,5.222427845001220703e-01,2.835522778332233429e-02,0.000000000000000000e+00
1.329632401466369629e-01,5.205076932907104492e-01,2.783052623271942139e-02,0.000000000000000000e+00
1.334700286388397217e-01,5.194445848464965820e-01,2.755566500127315521e-02,0.000000000000000000e+00
1.332583129405975342e-01,5.196015834808349609e-01,2.606250159442424774e-02,0.000000000000000000e+00
1.339828521013259888e-01,5.178350210189819336e-01,2.475873380899429321e-02,0.000000000000000000e+00
1.323780119419097900e-01,5.178409814834594727e-01,2.431842312216758728e-02,0.000000000000000000e+00
1.328687667846679688e-01,5.188241600990295410e-01,2.558777295053005219e-02,0.000000000000000000e+00
1.322498619556427002e-01,5.160866379737854004e-01,2.535476908087730408e-02,0.000000000000000000e+00
1.340715140104293823e-01,5.237617492675781250e-01,2.622358314692974091e-02,0.000000000000000000e+00
1.329835951328277588e-01,5.189321041107177734e-01,2.703779004514217377e-02,0.000000000000000000e+00
1.319210678339004517e-01,5.181227326393127441e-01,2.786398865282535553e-02,0.000000000000000000e+00
1.322122514247894287e-01,5.171310305595397949e-01,2.747791633009910583e-02,0.000000000000000000e+00
1.311793476343154907e-01,5.167610645294189453e-01,2.845684066414833069e-02,0.000000000000000000e+00
1.314600557088851929e-01,5.151353478431701660e-01,2.944080159068107605e-02,0.000000000000000000e+00
1.304511576890945435e-01,5.160335898399353027e-01,2.965177409350872040e-02,0.000000000000000000e+00
1.295590847730636597e-01,5.150836706161499023e-01,3.107474185526371002e-02,0.000000000000000000e+00
1.287157982587814331e-01,5.137685537338256836e-01,3.277863934636116028e-02,0.000000000000000000e+00
1.277154237031936646e-01,5.144466757774353027e-01,3.129364177584648132e-02,0.000000000000000000e+00
1.276063472032546997e-01,5.170447230339050293e-01,3.072488680481910706e-02,0.000000000000000000e+00
1.277490258216857910e-01,5.165787339210510254e-01,3.094301000237464905e-02,0.000000000000000000e+00
1.263446211814880371e-01,5.149440169334411621e-01,3.104842454195022583e-02,0.000000000000000000e+00
1.261620670557022095e-01,5.137415528297424316e-01,3.075831755995750427e-02,0.000000000000000000e+00
1.259549558162689209e-01,5.131765007972717285e-01,3.005444444715976715e-02,0.000000000000000000e+00
1.271967738866806030e-01,5.141454935073852539e-01,3.142820671200752258e-02,0.000000000000000000e+00
1.269216090440750122e-01,5.132874250411987305e-01,3.136955201625823975e-02,0.000000000000000000e+00
1.268942952156066895e-01,5.131179094314575195e-01,3.054154850542545319e-02,0.000000000000000000e+00
1.264578104019165039e-01,5.113316178321838379e-01,3.145929425954818726e-02,0.000000000000000000e+00
1.267355531454086304e-01,5.105388164520263672e-01,3.109396435320377350e-02,0.000000000000000000e+00
1.263594329357147217e-01,5.099345445632934570e-01,3.199041262269020081e-02,0.000000000000000000e+00
1.262006312608718872e-01,5.093985199928283691e-01,3.332572802901268005e-02,0.000000000000000000e+00
1.249309554696083069e-01,5.100005269050598145e-01,3.230684995651245117e-02,0.000000000000000000e+00
1.251667886972427368e-01,5.088050365447998047e-01,3.279134258627891541e-02,0.000000000000000000e+00
1.258529424667358398e-01,5.089693665504455566e-01,3.244937211275100708e-02,0.000000000000000000e+00
1.251206845045089722e-01,5.095549225807189941e-01,3.258283436298370361e-02,0.000000000000000000e+00
1.250024884939193726e-01,5.093597769737243652e-01,3.384249657392501831e-02,0.000000000000000000e+00
1.244202926754951477e-01,5.086197257041931152e-01,3.394955769181251526e-02,0.000000000000000000e+00
1.284981817007064819e-01,5.178347229957580566e-01,3.407699614763259888e-02,0.000000000000000000e+00
1.282924860715866089e-01,5.177710056304931641e-01,3.266729041934013367e-02,0.000000000000000000e+00
1.286002099514007568e-01,5.176867842674255371e-01,3.122447803616523743e-02,0.000000000000000000e+00
1.277022957801818848e-01,5.156411528587341309e-01,3.064399212598800659e-02,0.000000000000000000e+00
1.272334009408950806e-01,5.122921466827392578e-01,3.101252205669879913e-02,0.000000000000000000e+00
1.266442686319351196e-01,5.111907124519348145e-01,3.156969323754310608e-02,0.000000000000000000e+00
1.278174519538879395e-01,5.101087093353271484e-01,3.259112313389778137e-02,0.000000000000000000e+00
1.283881515264511108e-01,5.103743076324462891e-01,3.130130097270011902e-02,0.000000000000000000e+00
1.283229291439056396e-01,5.079513192176818848e-01,3.258397802710533142e-02,0.000000000000000000e+00
1.275561898946762085e-01,5.056722760200500488e-01,3.237881511449813843e-02,0.000000000000000000e+00
1.275910884141921997e-01,5.046879053115844727e-01,2.988398075103759766e-02,0.000000000000000000e+00
1.288737505674362183e-01,5.029915571212768555e-01,2.998479828238487244e-02,0.000000000000000000e+00
1.329698860645294189e-01,5.096865296363830566e-01,2.968229539692401886e-02,0.000000000000000000e+00
1.316075026988983154e-01,5.083479881286621094e-01,3.022189438343048096e-02,0.000000000000000000e+00
1.310407966375350952e-01,5.082454085350036621e-01,3.018323704600334167e-02,0.000000000000000000e+00
1.303685307502746582e-01,5.085260272026062012e-01,3.099694475531578064e-02,0.000000000000000000e+00
1.307268738746643066e-01,5.043570399284362793e-01,2.992664836347103119e-02,0.000000000000000000e+00
1.323057264089584351e-01,5.030078291893005371e-01,3.040166385471820831e-02,0.000000000000000000e+00
1.298895031213760376e-01,5.036020874977111816e-01,3.066767193377017975e-02,0.000000000000000000e+00
1.292632371187210083e-01,5.044912695884704590e-01,3.143214806914329529e-02,0.000000000000000000e+00
1.265120357275009155e-01,5.050322413444519043e-01,3.191070258617401123e-02,0.000000000000000000e+00
1.255178600549697876e-01,4.988705813884735107e-01,3.274603188037872314e-02,0.000000000000000000e+00
1.257905513048171997e-01,5.073388218879699707e-01,3.153115138411521912e-02,0.000000000000000000e+00
1.258791983127593994e-01,5.083429813385009766e-01,3.183430060744285583e-02,0.000000000000000000e+00
1.262379139661788940e-01,5.086054801940917969e-01,3.130872175097465515e-02,0.000000000000000000e+00
1.245215088129043579e-01,5.079694390296936035e-01,3.316184878349304199e-02,0.000000000000000000e+00
1.241470724344253540e-01,5.098829865455627441e-01,3.297442942857742310e-02,0.000000000000000000e+00
1.252952069044113159e-01,5.163372755050659180e-01,3.500667214393615723e-02,0.000000000000000000e+00
1.251777112483978271e-01,5.150067210197448730e-01,3.354778140783309937e-02,0.000000000000000000e+00
1.261734664440155029e-01,5.123568177223205566e-01,3.314228355884552002e-02,0.000000000000000000e+00
1.260758489370346069e-01,5.126253366470336914e-01,3.396694362163543701e-02,0.000000000000000000e+00
1.263733059167861938e-01,5.121750831604003906e-01,3.211446106433868408e-02,0.000000000000000000e+00
1.266530156135559082e-01,5.115680694580078125e-01,3.152916952967643738e-02,0.000000000000000000e+00
1.258139461278915405e-01,5.103880167007446289e-01,3.070459701120853424e-02,0.000000000000000000e+00
1.256748139858245850e-01,5.099201202392578125e-01,3.153660148382186890e-02,0.000000000000000000e+00
1.258603483438491821e-01,5.104854702949523926e-01,3.140905126929283142e-02,0.000000000000000000e+00
1.272411197423934937e-01,5.130758285522460938e-01,3.097068704664707184e-02,0.000000000000000000e+00
1.285223811864852905e-01,5.134050250053405762e-01,2.995030395686626434e-02,0.000000000000000000e+00
1.289818137884140015e-01,5.143963098526000977e-01,2.951502986252307892e-02,0.000000000000000000e+00
1.279303729534149170e-01,5.110733509063720703e-01,3.050566092133522034e-02,0.000000000000000000e+00
1.264715045690536499e-01,5.095034241676330566e-01,3.072091564536094666e-02,0.000000000000000000e+00
1.254804730415344238e-01,5.091293454170227051e-01,3.055806830525398254e-02,0.000000000000000000e+00
1.243553161621093750e-01,5.080447196960449219e-01,3.027645312249660492e-02,0.000000000000000000e+00
1.233033686876296997e-01,5.069668292999267578e-01,2.982622012495994568e-02,0.000000000000000000e+00
1.236898228526115417e-01,5.045010447502136230e-01,3.137801587581634521e-02,0.000000000000000000e+00
1.246730387210845947e-01,5.066190361976623535e-01,3.032601810991764069e-02,0.000000000000000000e+00
1.240918338298797607e-01,5.059687495231628418e-01,3.235831111669540405e-02,0.000000000000000000e+00
1.231704354286193848e-01,5.052967667579650879e-01,3.111707605421543121e-02,0.000000000000000000e+00
1.230745166540145874e-01,5.062355995178222656e-01,3.124571219086647034e-02,0.000000000000000000e+00
1.230705007910728455e-01,5.039173960685729980e-01,3.223704174160957336e-02,0.000000000000000000e+00
1.210191920399665833e-01,5.015783309936523438e-01,3.273399919271469116e-02,0.000000000000000000e+00
1.210663393139839172e-01,5.008553266525268555e-01,3.232552856206893921e-02,0.000000000000000000e+00
1.211179122328758240e-01,4.996864199638366699e-01,3.239998593926429749e-02,0.000000000000000000e+00
1.209934428334236145e-01,5.011073946952819824e-01,3.229506313800811768e-02,0.000000000000000000e+00
1.212075129151344299e-01,4.997579753398895264e-01,3.145579621195793152e-02,0.000000000000000000e+00
1.215918511152267456e-01,4.999298453330993652e-01,3.153102099895477295e-02,0.000000000000000000e+00
1.198807358741760254e-01,4.979513287544250488e-01,3.144744411110877991e-02,0.000000000000000000e+00
1.192944198846817017e-01,4.981587529182434082e-01,3.104259073734283447e-02,0.000000000000000000e+00
1.191388219594955444e-01,4.976345300674438477e-01,3.065462782979011536e-02,0.000000000000000000e+00
1.183393672108650208e-01,4.986692667007446289e-01,3.050515986979007721e-02,0.000000000000000000e+00
1.186700314283370972e-01,5.001663565635681152e-01,3.004520013928413391e-02,0.000000000000000000e+00
1.203396320343017578e-01,4.989244341850280762e-01,3.047781251370906830e-02,0.000000000000000000e+00
1.202684491872787476e-01,4.973054528236389160e-01,2.965025603771209717e-02,0.000000000000000000e+00
1.223350614309310913e-01,5.037282705307006836e-01,2.970573119819164276e-02,0.000000000000000000e+00
1.227491647005081177e-01,5.022140145301818848e-01,3.073376230895519257e-02,0.000000000000000000e+00
1.217263042926788330e-01,5.007141232490539551e-01,3.053151071071624756e-02,0.000000000000000000e+00
1.230835616588592529e-01,5.099346637725830078e-01,2.993534319102764130e-02,0.000000000000000000e+00
1.234020590782165527e-01,5.081097483634948730e-01,2.998032420873641968e-02,0.000000000000000000e+00
1.237657815217971802e-01,5.060630440711975098e-01,3.099928796291351318e-02,0.000000000000000000e+00
1.240993514657020569e-01,5.064287185668945312e-01,2.986687794327735901e-02,0.000000000000000000e+00
1.226481795310974121e-01,5.050899386405944824e-01,3.089516237378120422e-02,0.000000000000000000e+00
1.211374923586845398e-01,5.031138062477111816e-01,3.025864064693450928e-02,0.000000000000000000e+00
1.215759441256523132e-01,5.023235678672790527e-01,3.019838966429233551e-02,0.000000000000000000e+00
1.225447803735733032e-01,5.025464892387390137e-01,2.911669202148914337e-02,0.000000000000000000e+00
1.228949353098869324e-01,5.019845366477966309e-01,3.014664165675640106e-02,0.000000000000000000e+00
1.223138719797134399e-01,4.998646378517150879e-01,3.021821193397045135e-02,0.000000000000000000e+00
1.219031438231468201e-01,4.991129040718078613e-01,2.980204485356807709e-02,0.000000000000000000e+00
1.231087222695350647e-01,5.011439323425292969e-01,2.910552546381950378e-02,0.000000000000000000e+00
1.243027895689010620e-01,4.997917115688323975e-01,2.930087223649024963e-02,0.000000000000000000e+00
1.233495175838470459e-01,4.993844032287597656e-01,2.972845360636711121e-02,0.000000000000000000e+00
1.232236623764038086e-01,4.994611442089080811e-01,2.992090955376625061e-02,0.000000000000000000e+00
1.239768415689468384e-01,4.984423220157623291e-01,2.939507551491260529e-02,0.000000000000000000e+00
1.230122074484825134e-01,4.978120625019073486e-01,3.052689880132675171e-02,0.000000000000000000e+00
1.229970678687095642e-01,4.973150193691253662e-01,3.039128147065639496e-02,0.000000000000000000e+00
1.214901655912399292e-01,5.000651478767395020e-01,3.068444319069385529e-02,0.000000000000000000e+00
1.201898828148841858e-01,4.995841681957244873e-01,3.062095306813716888e-02,0.000000000000000000e+00
1.220048442482948303e-01,4.994644522666931152e-01,3.204063698649406433e-02,0.000000000000000000e+00
1.211254447698593140e-01,4.998921751976013184e-01,3.232796117663383484e-02,0.000000000000000000e+00
1.228958293795585632e-01,5.092284679412841797e-01,3.339677676558494568e-02,0.000000000000000000e+00
1.230144724249839783e-01,5.076515674591064453e-01,3.352697193622589111e-02,0.000000000000000000e+00
1.253599971532821655e-01,5.147889256477355957e-01,3.299945592880249023e-02,0.000000000000000000e+00
1.252133250236511230e-01,5.143133401870727539e-01,3.393589332699775696e-02,0.000000000000000000e+00
1.251484304666519165e-01,5.121989846229553223e-01,3.364938125014305115e-02,0.000000000000000000e+00
1.280192583799362183e-01,5.194751024246215820e-01,3.425117954611778259e-02,0.000000000000000000e+00
1.273764520883560181e-01,5.178982615470886230e-01,3.325577825307846069e-02,0.000000000000000000e+00
1.276628524065017700e-01,5.185228586196899414e-01,3.468083217740058899e-02,0.000000000000000000e+00
1.268284022808074951e-01,5.183508396148681641e-01,3.593199700117111206e-02,0.000000000000000000e+00
1.257807165384292603e-01,5.177155137062072754e-01,3.549047186970710754e-02,0.000000000000000000e+00
1.265101730823516846e-01,5.176367163658142090e-01,3.640036657452583313e-02,0.000000000000000000e+00
1.269462704658508301e-01,5.170276761054992676e-01,3.526927903294563293e-02,0.000000000000000000e+00
1.259917765855789185e-01,5.145822763442993164e-01,3.558074310421943665e-02,0.000000000000000000e+00
1.239530891180038452e-01,5.141081213951110840e-01,3.607606887817382812e-02,0.000000000000000000e+00
1.243839114904403687e-01,5.158701539039611816e-01,3.536668419837951660e-02,0.000000000000000000e+00
1.240435689687728882e-01,5.171630978584289551e-01,3.542331606149673462e-02,0.000000000000000000e+00
1.240736469626426697e-01,5.186586380004882812e-01,3.415185958147048950e-02,0.000000000000000000e+00
1.231851130723953247e-01,5.188823938369750977e-01,3.668568655848503113e-02,0.000000000000000000e+00
1.227697730064392090e-01,5.172115564346313477e-01,3.669446706771850586e-02,0.000000000000000000e+00
1.220979616045951843e-01,5.247593522071838379e-01,3.535692766308784485e-02,0.000000000000000000e+00
1.229714825749397278e-01,5.248738527297973633e-01,3.348293527960777283e-02,0.000000000000000000e+00
1.223052814602851868e-01,5.232324600219726562e-01,3.384721651673316956e-02,0.000000000000000000e+00
1.229590028524398804e-01,5.219091773033142090e-01,3.408421576023101807e-02,0.000000000000000000e+00
1.241308897733688354e-01,5.213575959205627441e-01,3.321841731667518616e-02,0.000000000000000000e+00
1.239939406514167786e-01,5.199362039566040039e-01,3.334769979119300842e-02,0.000000000000000000e+00
1.253699064254760742e-01,5.273465514183044434e-01,3.266498818993568420e-02,0.000000000000000000e+00
1.250464916229248047e-01,5.270049571990966797e-01,3.272433578968048096e-02,0.000000000000000000e+00
1.253394335508346558e-01,5.258992314338684082e-01,3.365904837846755981e-02,0.000000000000000000e+00
1.245834007859230042e-01,5.255859494209289551e-01,3.448784351348876953e-02,0.000000000000000000e+00
1.227238476276397705e-01,5.261140465736389160e-01,3.388703987002372742e-02,0.000000000000000000e+00
1.227027922868728638e-01,5.268836617469787598e-01,3.424688428640365601e-02,0.000000000000000000e+00
1.235779821872711182e-01,5.266913771629333496e-01,3.265610709786415100e-02,0.000000000000000000e+00
1.243898794054985046e-01,5.250365734100341797e-01,3.346817195415496826e-02,0.000000000000000000e+00
1.240600273013114929e-01,5.259322524070739746e-01,3.330434113740921021e-02,0.000000000000000000e+00
1.236869916319847107e-01,5.232208371162414551e-01,3.386764228343963623e-02,0.000000000000000000e+00
1.219651624560356140e-01,5.205564498901367188e-01,3.406136110424995422e-02,0.000000000000000000e+00
1.215967312455177307e-01,5.191688537597656250e-01,3.481542691588401794e-02,0.000000000000000000e+00
1.220859289169311523e-01,5.182427763938903809e-01,3.462403267621994019e-02,0.000000000000000000e+00
1.219341158866882324e-01,5.173241496086120605e-01,3.409574553370475769e-02,0.000000000000000000e+00
1.232690215110778809e-01,5.238681435585021973e-01,3.336979821324348450e-02,0.000000000000000000e+00
1.217143386602401733e-01,5.234933495521545410e-01,3.410873562097549438e-02,0.000000000000000000e+00
1.208461448550224304e-01,5.209953188896179199e-01,3.416182845830917358e-02,0.000000000000000000e+00
1.206121593713760376e-01,5.207144618034362793e-01,3.416242450475692749e-02,0.000000000000000000e+00
1.210322380065917969e-01,5.198665857315063477e-01,3.590295091271400452e-02,0.000000000000000000e+00
1.213563680648803711e-01,5.191795825958251953e-01,3.532090038061141968e-02,0.000000000000000000e+00
1.215742006897926331e-01,5.194380879402160645e-01,3.652134537696838379e-02,0.000000000000000000e+00
1.198809891939163208e-01,5.174529552459716797e-01,3.678459674119949341e-02,0.000000000000000000e+00
1.209442242980003357e-01,5.164216160774230957e-01,3.622763976454734802e-02,0.000000000000000000e+00
1.204150244593620300e-01,5.173129439353942871e-01,3.620122000575065613e-02,0.000000000000000000e+00
1.193826049566268921e-01,5.160260200500488281e-01,3.729749470949172974e-02,0.000000000000000000e+00
1.187426075339317322e-01,5.164368748664855957e-01,3.702861070632934570e-02,0.000000000000000000e+00
1.177105009555816650e-01,5.141752958297729492e-01,3.736142441630363464e-02,0.000000000000000000e+00
1.181882694363594055e-01,5.145936012268066406e-01,3.781626001000404358e-02,0.000000000000000000e+00
1.194683387875556946e-01,5.240325331687927246e-01,3.706843778491020203e-02,0.000000000000000000e+00
1.190227866172790527e-01,5.244794487953186035e-01,3.732327744364738464e-02,0.000000000000000000e+00
1.199925690889358521e-01,5.216314196586608887e-01,3.702962026000022888e-02,0.000000000000000000e+00
1.192202270030975342e-01,5.222985148429870605e-01,3.646436706185340881e-02,0.000000000000000000e+00
1.189466938376426697e-01,5.231351852416992188e-01,3.585377708077430725e-02,0.000000000000000000e+00
1.182698532938957214e-01,5.210599303245544434e-01,3.475752845406532288e-02,0.000000000000000000e+00
1.195296347141265869e-01,5.211629867553710938e-01,3.553979471325874329e-02,0.000000000000000000e+00
1.181794777512550354e-01,5.212394595146179199e-01,3.659987822175025940e-02,0.000000000000000000e+00
1.178424879908561707e-01,5.201169848442077637e-01,3.764819726347923279e-02,0.000000000000000000e+00
1.171339899301528931e-01,5.188937783241271973e-01,3.770259395241737366e-02,0.000000000000000000e+00
